ensembl_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000174917,MICOS13,7.192712266403707,-0.5899830713163438,0.24454769090191059,-2.4125481174671535,0.01584144628508953,0.7945095845149021
ENSG00000181991,MRPS11,8.340853265748942,0.5530930063994081,0.22942355176952484,2.410794367594118,0.015917820239909213,0.7945095845149021
ENSG00000160551,TAOK1,151.96053665459607,0.19922050585527643,0.0827038757435646,2.4088412310081893,0.016003258188368032,0.7945095845149021
ENSG00000145012,LPP,76.11188285411644,0.22770400661637044,0.09476332765254872,2.4028705223528126,0.016266945878780026,0.7953033571371038
ENSG00000102081,FMR1,41.68117031306416,0.2954320050082566,0.12315203743315721,2.3989209692824387,0.01644346324391218,0.7953033571371038
ENSG00000100307,CBX7,105.53788562733507,-0.2463261556488812,0.10269851344381958,-2.3985367206277233,0.01646072595112216,0.7953033571371038
ENSG00000165512,ZNF22,11.541059072058042,0.5671906617077007,0.2369305088964494,2.3939114652203433,0.016669772049497038,0.7953033571371038
ENSG00000258659,TRIM34,10.066125165220532,0.5416893783485018,0.22643475819288125,2.3922536569543844,0.016745264963969168,0.7953033571371038
ENSG00000177156,TALDO1,488.1553971588487,-0.30649197258609545,0.1283874263671142,-2.3872429042210466,0.016975271236940353,0.7953033571371038
ENSG00000140395,WDR61,6.608783804489284,0.6394725276807903,0.26790860173527825,2.386905547409994,0.016990855913295924,0.7953033571371038
ENSG00000110203,FOLR3,20.64757025238059,1.109570600311903,0.46494567316928825,2.3864521477284613,0.017011821130953904,0.7953033571371038
ENSG00000128272,ATF4,116.29524146559946,-0.21250023707295607,0.08912311729579431,-2.384344752750069,0.017109565392170588,0.7953033571371038
ENSG00000198894,CIPC,6.2480429049538895,0.7206640130341699,0.3031574421282222,2.377193869874918,0.0174449166265762,0.7953033571371038
ENSG00000108055,SMC3,89.26695088529198,0.21525651859377973,0.09065473757359808,2.3744651890809747,0.01757439328970867,0.7953033571371038
ENSG00000117280,RAB29,77.43215320783278,0.22756239720211222,0.09591920383340787,2.372438345061139,0.01767111210790131,0.7953033571371038
ENSG00000168569,TMEM223,36.00664331651843,-0.35670931571406744,0.15037597368195507,-2.372116415807934,0.017686517082657012,0.7953033571371038
ENSG00000063601,MTMR1,11.197964194047072,0.4671075714233598,0.19712191525970713,2.36963795125442,0.017805511316422808,0.7953033571371038
ENSG00000108405,P2RX1,19.97336525340408,-0.4044342971301622,0.17100422616276736,-2.3650543978089087,0.01802742279574627,0.7953033571371038
ENSG00000177576,C18orf32,13.191762357379034,0.4586423070185726,0.19421392601419452,2.3615315154334082,0.018199624933997897,0.7953033571371038
